Test,Vertices,Edge Probability,filename
25,195,0.3243861800694703,"6/test_v(195)_p([0.02, 0.4])_no(25).txt"
26,195,0.25273399156691073,"6/test_v(195)_p([0.02, 0.4])_no(26).txt"
27,195,0.040538139422415576,"6/test_v(195)_p([0.02, 0.4])_no(27).txt"
28,195,0.22881308711549508,"6/test_v(195)_p([0.02, 0.4])_no(28).txt"
29,195,0.03328783912175556,"6/test_v(195)_p([0.02, 0.4])_no(29).txt"
30,195,0.11387083693123204,"6/test_v(195)_p([0.02, 0.4])_no(30).txt"
31,195,0.03183786551705721,"6/test_v(195)_p([0.02, 0.4])_no(31).txt"
32,195,0.28702150427532064,"6/test_v(195)_p([0.02, 0.4])_no(32).txt"
33,195,0.02113844019506788,"6/test_v(195)_p([0.02, 0.4])_no(33).txt"
34,195,0.26759047975826616,"6/test_v(195)_p([0.02, 0.4])_no(34).txt"
35,195,0.35719867679325745,"6/test_v(195)_p([0.02, 0.4])_no(35).txt"
36,195,0.25332384846525646,"6/test_v(195)_p([0.02, 0.4])_no(36).txt"
37,195,0.12870435057893403,"6/test_v(195)_p([0.02, 0.4])_no(37).txt"
38,195,0.10461500448327131,"6/test_v(195)_p([0.02, 0.4])_no(38).txt"
39,195,0.055374172720721385,"6/test_v(195)_p([0.02, 0.4])_no(39).txt"
40,195,0.19423934539835963,"6/test_v(195)_p([0.02, 0.4])_no(40).txt"
41,195,0.19482503382826685,"6/test_v(195)_p([0.02, 0.4])_no(41).txt"
42,195,0.34092404457952147,"6/test_v(195)_p([0.02, 0.4])_no(42).txt"
43,195,0.31921495960835494,"6/test_v(195)_p([0.02, 0.4])_no(43).txt"
44,195,0.022198748420713014,"6/test_v(195)_p([0.02, 0.4])_no(44).txt"
45,195,0.0821370279870386,"6/test_v(195)_p([0.02, 0.4])_no(45).txt"
46,195,0.37999354863016,"6/test_v(195)_p([0.02, 0.4])_no(46).txt"
47,195,0.03427542933433097,"6/test_v(195)_p([0.02, 0.4])_no(47).txt"
48,195,0.39598006983183653,"6/test_v(195)_p([0.02, 0.4])_no(48).txt"
49,195,0.043392571635502857,"6/test_v(195)_p([0.02, 0.4])_no(49).txt"
0,205,0.16069806931895494,"6/test_v(205)_p([0.02, 0.4])_no(0).txt"
1,205,0.25814760241564516,"6/test_v(205)_p([0.02, 0.4])_no(1).txt"
2,205,0.3288151526742769,"6/test_v(205)_p([0.02, 0.4])_no(2).txt"
3,205,0.04921428257095299,"6/test_v(205)_p([0.02, 0.4])_no(3).txt"
4,205,0.03899873243125751,"6/test_v(205)_p([0.02, 0.4])_no(4).txt"
5,205,0.3075542660005646,"6/test_v(205)_p([0.02, 0.4])_no(5).txt"
6,205,0.24492336570127451,"6/test_v(205)_p([0.02, 0.4])_no(6).txt"
7,205,0.15095372058393883,"6/test_v(205)_p([0.02, 0.4])_no(7).txt"
8,205,0.030815679299570353,"6/test_v(205)_p([0.02, 0.4])_no(8).txt"
9,205,0.23358073728469414,"6/test_v(205)_p([0.02, 0.4])_no(9).txt"
10,205,0.23140863102803966,"6/test_v(205)_p([0.02, 0.4])_no(10).txt"
11,205,0.08895326888817155,"6/test_v(205)_p([0.02, 0.4])_no(11).txt"
12,205,0.10840942999667812,"6/test_v(205)_p([0.02, 0.4])_no(12).txt"
13,205,0.07759872633522483,"6/test_v(205)_p([0.02, 0.4])_no(13).txt"
14,205,0.39632010243713717,"6/test_v(205)_p([0.02, 0.4])_no(14).txt"
15,205,0.14430341832643193,"6/test_v(205)_p([0.02, 0.4])_no(15).txt"
16,205,0.10778580207508687,"6/test_v(205)_p([0.02, 0.4])_no(16).txt"
17,205,0.020593474954811456,"6/test_v(205)_p([0.02, 0.4])_no(17).txt"
18,205,0.0566376523729306,"6/test_v(205)_p([0.02, 0.4])_no(18).txt"
19,205,0.2830893245277331,"6/test_v(205)_p([0.02, 0.4])_no(19).txt"
20,205,0.3998872956404619,"6/test_v(205)_p([0.02, 0.4])_no(20).txt"
21,205,0.3527834080566335,"6/test_v(205)_p([0.02, 0.4])_no(21).txt"
22,205,0.10148641415770067,"6/test_v(205)_p([0.02, 0.4])_no(22).txt"
23,205,0.36437965790394095,"6/test_v(205)_p([0.02, 0.4])_no(23).txt"
24,205,0.1095978209138674,"6/test_v(205)_p([0.02, 0.4])_no(24).txt"
25,205,0.2153404500433799,"6/test_v(205)_p([0.02, 0.4])_no(25).txt"
26,205,0.07627633417307798,"6/test_v(205)_p([0.02, 0.4])_no(26).txt"
27,205,0.1352825082876612,"6/test_v(205)_p([0.02, 0.4])_no(27).txt"
28,205,0.1721290105076177,"6/test_v(205)_p([0.02, 0.4])_no(28).txt"
29,205,0.39802332852167405,"6/test_v(205)_p([0.02, 0.4])_no(29).txt"
30,205,0.22557253660385937,"6/test_v(205)_p([0.02, 0.4])_no(30).txt"
31,205,0.06616593130786584,"6/test_v(205)_p([0.02, 0.4])_no(31).txt"
32,205,0.3784477525843989,"6/test_v(205)_p([0.02, 0.4])_no(32).txt"
33,205,0.027698029082789958,"6/test_v(205)_p([0.02, 0.4])_no(33).txt"
34,205,0.24924639633652085,"6/test_v(205)_p([0.02, 0.4])_no(34).txt"
35,205,0.2700450396226437,"6/test_v(205)_p([0.02, 0.4])_no(35).txt"
36,205,0.29762177449295363,"6/test_v(205)_p([0.02, 0.4])_no(36).txt"
37,205,0.39002282131154037,"6/test_v(205)_p([0.02, 0.4])_no(37).txt"
38,205,0.07526099947277595,"6/test_v(205)_p([0.02, 0.4])_no(38).txt"
39,205,0.10968231951596628,"6/test_v(205)_p([0.02, 0.4])_no(39).txt"
40,205,0.3106939210073458,"6/test_v(205)_p([0.02, 0.4])_no(40).txt"
41,205,0.3785675064821813,"6/test_v(205)_p([0.02, 0.4])_no(41).txt"
42,205,0.28315980260783014,"6/test_v(205)_p([0.02, 0.4])_no(42).txt"
43,205,0.24969566990752465,"6/test_v(205)_p([0.02, 0.4])_no(43).txt"
44,205,0.27655954480895023,"6/test_v(205)_p([0.02, 0.4])_no(44).txt"
45,205,0.10830660063694804,"6/test_v(205)_p([0.02, 0.4])_no(45).txt"
46,205,0.029755638424911253,"6/test_v(205)_p([0.02, 0.4])_no(46).txt"
47,205,0.3504263277137783,"6/test_v(205)_p([0.02, 0.4])_no(47).txt"
48,205,0.36755592458891395,"6/test_v(205)_p([0.02, 0.4])_no(48).txt"
49,205,0.32934707694472337,"6/test_v(205)_p([0.02, 0.4])_no(49).txt"
0,215,0.2545375926910344,"6/test_v(215)_p([0.02, 0.4])_no(0).txt"
1,215,0.021316484454225806,"6/test_v(215)_p([0.02, 0.4])_no(1).txt"
2,215,0.042704966099739436,"6/test_v(215)_p([0.02, 0.4])_no(2).txt"
3,215,0.2689827262342165,"6/test_v(215)_p([0.02, 0.4])_no(3).txt"
4,215,0.3884572272785498,"6/test_v(215)_p([0.02, 0.4])_no(4).txt"
5,215,0.042626195668257365,"6/test_v(215)_p([0.02, 0.4])_no(5).txt"
6,215,0.2891192211386902,"6/test_v(215)_p([0.02, 0.4])_no(6).txt"
7,215,0.039084991255297095,"6/test_v(215)_p([0.02, 0.4])_no(7).txt"
8,215,0.09805356902379306,"6/test_v(215)_p([0.02, 0.4])_no(8).txt"
9,215,0.21661608453042852,"6/test_v(215)_p([0.02, 0.4])_no(9).txt"
10,215,0.33125950791285086,"6/test_v(215)_p([0.02, 0.4])_no(10).txt"
11,215,0.10825292967885564,"6/test_v(215)_p([0.02, 0.4])_no(11).txt"
12,215,0.15535129437746664,"6/test_v(215)_p([0.02, 0.4])_no(12).txt"
13,215,0.055205198973671585,"6/test_v(215)_p([0.02, 0.4])_no(13).txt"
14,215,0.16883273273808658,"6/test_v(215)_p([0.02, 0.4])_no(14).txt"
15,215,0.3493242100322816,"6/test_v(215)_p([0.02, 0.4])_no(15).txt"
16,215,0.2670232453600782,"6/test_v(215)_p([0.02, 0.4])_no(16).txt"
17,215,0.06377848384709606,"6/test_v(215)_p([0.02, 0.4])_no(17).txt"
18,215,0.236059470611329,"6/test_v(215)_p([0.02, 0.4])_no(18).txt"
19,215,0.1801729584083018,"6/test_v(215)_p([0.02, 0.4])_no(19).txt"
20,215,0.20115007482370292,"6/test_v(215)_p([0.02, 0.4])_no(20).txt"
21,215,0.18656430682981803,"6/test_v(215)_p([0.02, 0.4])_no(21).txt"
22,215,0.27502707269700066,"6/test_v(215)_p([0.02, 0.4])_no(22).txt"
23,215,0.23694097139768341,"6/test_v(215)_p([0.02, 0.4])_no(23).txt"
24,215,0.23419007386560156,"6/test_v(215)_p([0.02, 0.4])_no(24).txt"
25,215,0.10136231369483809,"6/test_v(215)_p([0.02, 0.4])_no(25).txt"
26,215,0.3046218724377133,"6/test_v(215)_p([0.02, 0.4])_no(26).txt"
27,215,0.08962646468592672,"6/test_v(215)_p([0.02, 0.4])_no(27).txt"
28,215,0.24701759392608327,"6/test_v(215)_p([0.02, 0.4])_no(28).txt"
29,215,0.30824878586972404,"6/test_v(215)_p([0.02, 0.4])_no(29).txt"
30,215,0.14801061608120505,"6/test_v(215)_p([0.02, 0.4])_no(30).txt"
31,215,0.33271287771842095,"6/test_v(215)_p([0.02, 0.4])_no(31).txt"
32,215,0.09916960968105323,"6/test_v(215)_p([0.02, 0.4])_no(32).txt"
33,215,0.09534129860692336,"6/test_v(215)_p([0.02, 0.4])_no(33).txt"
34,215,0.06391170397935018,"6/test_v(215)_p([0.02, 0.4])_no(34).txt"
35,215,0.28506419210502054,"6/test_v(215)_p([0.02, 0.4])_no(35).txt"
36,215,0.17940016311289467,"6/test_v(215)_p([0.02, 0.4])_no(36).txt"
37,215,0.025123611630923703,"6/test_v(215)_p([0.02, 0.4])_no(37).txt"
38,215,0.19093380263797113,"6/test_v(215)_p([0.02, 0.4])_no(38).txt"
39,215,0.1490183568623821,"6/test_v(215)_p([0.02, 0.4])_no(39).txt"
40,215,0.08015808574210267,"6/test_v(215)_p([0.02, 0.4])_no(40).txt"
41,215,0.3427781026882911,"6/test_v(215)_p([0.02, 0.4])_no(41).txt"
42,215,0.3192913476047411,"6/test_v(215)_p([0.02, 0.4])_no(42).txt"
43,215,0.258432830961373,"6/test_v(215)_p([0.02, 0.4])_no(43).txt"
44,215,0.351885381242037,"6/test_v(215)_p([0.02, 0.4])_no(44).txt"
45,215,0.26651206688684115,"6/test_v(215)_p([0.02, 0.4])_no(45).txt"
46,215,0.06407321514575182,"6/test_v(215)_p([0.02, 0.4])_no(46).txt"
47,215,0.19049001461597456,"6/test_v(215)_p([0.02, 0.4])_no(47).txt"
48,215,0.13114890647117486,"6/test_v(215)_p([0.02, 0.4])_no(48).txt"
49,215,0.35032013832011266,"6/test_v(215)_p([0.02, 0.4])_no(49).txt"
0,225,0.2735505218075604,"6/test_v(225)_p([0.02, 0.4])_no(0).txt"
1,225,0.05990388309925539,"6/test_v(225)_p([0.02, 0.4])_no(1).txt"
2,225,0.10381007230320881,"6/test_v(225)_p([0.02, 0.4])_no(2).txt"
3,225,0.17875985606538644,"6/test_v(225)_p([0.02, 0.4])_no(3).txt"
4,225,0.1938216859672538,"6/test_v(225)_p([0.02, 0.4])_no(4).txt"
5,225,0.16370745527295646,"6/test_v(225)_p([0.02, 0.4])_no(5).txt"
6,225,0.12608693562263007,"6/test_v(225)_p([0.02, 0.4])_no(6).txt"
7,225,0.12396497535189195,"6/test_v(225)_p([0.02, 0.4])_no(7).txt"
8,225,0.28211563463806094,"6/test_v(225)_p([0.02, 0.4])_no(8).txt"
9,225,0.07551778691715592,"6/test_v(225)_p([0.02, 0.4])_no(9).txt"
10,225,0.37404520012683695,"6/test_v(225)_p([0.02, 0.4])_no(10).txt"
11,225,0.1381857093071572,"6/test_v(225)_p([0.02, 0.4])_no(11).txt"
12,225,0.10744747197818917,"6/test_v(225)_p([0.02, 0.4])_no(12).txt"
13,225,0.15293454584785088,"6/test_v(225)_p([0.02, 0.4])_no(13).txt"
14,225,0.10436457015522657,"6/test_v(225)_p([0.02, 0.4])_no(14).txt"
15,225,0.16871613123827156,"6/test_v(225)_p([0.02, 0.4])_no(15).txt"
16,225,0.3035151038030439,"6/test_v(225)_p([0.02, 0.4])_no(16).txt"
17,225,0.2207763492487555,"6/test_v(225)_p([0.02, 0.4])_no(17).txt"
18,225,0.13833486978028958,"6/test_v(225)_p([0.02, 0.4])_no(18).txt"
19,225,0.3176612975213029,"6/test_v(225)_p([0.02, 0.4])_no(19).txt"
20,225,0.21707659185774061,"6/test_v(225)_p([0.02, 0.4])_no(20).txt"
21,225,0.38707916609061094,"6/test_v(225)_p([0.02, 0.4])_no(21).txt"
22,225,0.06916287983509949,"6/test_v(225)_p([0.02, 0.4])_no(22).txt"
23,225,0.26315893474357654,"6/test_v(225)_p([0.02, 0.4])_no(23).txt"
24,225,0.045649253745398355,"6/test_v(225)_p([0.02, 0.4])_no(24).txt"
25,225,0.10100181959999416,"6/test_v(225)_p([0.02, 0.4])_no(25).txt"
26,225,0.2175953700612189,"6/test_v(225)_p([0.02, 0.4])_no(26).txt"
27,225,0.20777706239524577,"6/test_v(225)_p([0.02, 0.4])_no(27).txt"
28,225,0.17338065971454814,"6/test_v(225)_p([0.02, 0.4])_no(28).txt"
29,225,0.28846826119790087,"6/test_v(225)_p([0.02, 0.4])_no(29).txt"
30,225,0.0709010413211574,"6/test_v(225)_p([0.02, 0.4])_no(30).txt"
31,225,0.21795986256432234,"6/test_v(225)_p([0.02, 0.4])_no(31).txt"
32,225,0.03213172536581022,"6/test_v(225)_p([0.02, 0.4])_no(32).txt"
33,225,0.04592191592290329,"6/test_v(225)_p([0.02, 0.4])_no(33).txt"
34,225,0.2057580874052144,"6/test_v(225)_p([0.02, 0.4])_no(34).txt"
35,225,0.3115829794013272,"6/test_v(225)_p([0.02, 0.4])_no(35).txt"
36,225,0.38265363879935005,"6/test_v(225)_p([0.02, 0.4])_no(36).txt"
37,225,0.04191225007566401,"6/test_v(225)_p([0.02, 0.4])_no(37).txt"
38,225,0.23572700724111345,"6/test_v(225)_p([0.02, 0.4])_no(38).txt"
39,225,0.3472033067786417,"6/test_v(225)_p([0.02, 0.4])_no(39).txt"
40,225,0.21366193540341347,"6/test_v(225)_p([0.02, 0.4])_no(40).txt"
41,225,0.25745257380370745,"6/test_v(225)_p([0.02, 0.4])_no(41).txt"
42,225,0.17784740696549917,"6/test_v(225)_p([0.02, 0.4])_no(42).txt"
43,225,0.07600725628306697,"6/test_v(225)_p([0.02, 0.4])_no(43).txt"
44,225,0.27133281360232175,"6/test_v(225)_p([0.02, 0.4])_no(44).txt"
45,225,0.2840278777889483,"6/test_v(225)_p([0.02, 0.4])_no(45).txt"
46,225,0.33657358706460255,"6/test_v(225)_p([0.02, 0.4])_no(46).txt"
47,225,0.12031784646171477,"6/test_v(225)_p([0.02, 0.4])_no(47).txt"
48,225,0.10564601325160859,"6/test_v(225)_p([0.02, 0.4])_no(48).txt"
49,225,0.05321155207819783,"6/test_v(225)_p([0.02, 0.4])_no(49).txt"
0,235,0.24925866187891108,"6/test_v(235)_p([0.02, 0.4])_no(0).txt"
1,235,0.2463374078296425,"6/test_v(235)_p([0.02, 0.4])_no(1).txt"
2,235,0.35591386003770903,"6/test_v(235)_p([0.02, 0.4])_no(2).txt"
3,235,0.31228031952770996,"6/test_v(235)_p([0.02, 0.4])_no(3).txt"
4,235,0.11747818411898271,"6/test_v(235)_p([0.02, 0.4])_no(4).txt"
5,235,0.2459689414900756,"6/test_v(235)_p([0.02, 0.4])_no(5).txt"
6,235,0.3368363296457423,"6/test_v(235)_p([0.02, 0.4])_no(6).txt"
7,235,0.24904774373734456,"6/test_v(235)_p([0.02, 0.4])_no(7).txt"
8,235,0.2756219624233982,"6/test_v(235)_p([0.02, 0.4])_no(8).txt"
9,235,0.21192662061652437,"6/test_v(235)_p([0.02, 0.4])_no(9).txt"
10,235,0.19518257307822298,"6/test_v(235)_p([0.02, 0.4])_no(10).txt"
11,235,0.053539372783971306,"6/test_v(235)_p([0.02, 0.4])_no(11).txt"
12,235,0.0883157055600832,"6/test_v(235)_p([0.02, 0.4])_no(12).txt"
13,235,0.37244776247062084,"6/test_v(235)_p([0.02, 0.4])_no(13).txt"
14,235,0.27045908304343413,"6/test_v(235)_p([0.02, 0.4])_no(14).txt"
15,235,0.2397334342873168,"6/test_v(235)_p([0.02, 0.4])_no(15).txt"
16,235,0.38327140195593207,"6/test_v(235)_p([0.02, 0.4])_no(16).txt"
17,235,0.1623079000055309,"6/test_v(235)_p([0.02, 0.4])_no(17).txt"
18,235,0.05355447073537793,"6/test_v(235)_p([0.02, 0.4])_no(18).txt"
19,235,0.3082237679595191,"6/test_v(235)_p([0.02, 0.4])_no(19).txt"
20,235,0.0698072773304455,"6/test_v(235)_p([0.02, 0.4])_no(20).txt"
21,235,0.34361418723683534,"6/test_v(235)_p([0.02, 0.4])_no(21).txt"
22,235,0.36912529781884545,"6/test_v(235)_p([0.02, 0.4])_no(22).txt"
23,235,0.26065836849117446,"6/test_v(235)_p([0.02, 0.4])_no(23).txt"
24,235,0.19666876228662605,"6/test_v(235)_p([0.02, 0.4])_no(24).txt"
25,235,0.21847654419837673,"6/test_v(235)_p([0.02, 0.4])_no(25).txt"
26,235,0.34275849326483626,"6/test_v(235)_p([0.02, 0.4])_no(26).txt"
27,235,0.3063832217755777,"6/test_v(235)_p([0.02, 0.4])_no(27).txt"
28,235,0.2727046719903045,"6/test_v(235)_p([0.02, 0.4])_no(28).txt"
29,235,0.26933965022871703,"6/test_v(235)_p([0.02, 0.4])_no(29).txt"
30,235,0.34034578023987105,"6/test_v(235)_p([0.02, 0.4])_no(30).txt"
31,235,0.03878036377386146,"6/test_v(235)_p([0.02, 0.4])_no(31).txt"
32,235,0.07154591963287389,"6/test_v(235)_p([0.02, 0.4])_no(32).txt"
33,235,0.048179654489621464,"6/test_v(235)_p([0.02, 0.4])_no(33).txt"
34,235,0.2522981493953304,"6/test_v(235)_p([0.02, 0.4])_no(34).txt"
35,235,0.09957025467265086,"6/test_v(235)_p([0.02, 0.4])_no(35).txt"
36,235,0.05926849737435366,"6/test_v(235)_p([0.02, 0.4])_no(36).txt"
37,235,0.3075604667690528,"6/test_v(235)_p([0.02, 0.4])_no(37).txt"
38,235,0.25819611575152956,"6/test_v(235)_p([0.02, 0.4])_no(38).txt"
39,235,0.16334640451423715,"6/test_v(235)_p([0.02, 0.4])_no(39).txt"
40,235,0.3804974505825919,"6/test_v(235)_p([0.02, 0.4])_no(40).txt"
41,235,0.3514042143814995,"6/test_v(235)_p([0.02, 0.4])_no(41).txt"
42,235,0.07080752382285223,"6/test_v(235)_p([0.02, 0.4])_no(42).txt"
43,235,0.10655406470324562,"6/test_v(235)_p([0.02, 0.4])_no(43).txt"
44,235,0.21342239077758698,"6/test_v(235)_p([0.02, 0.4])_no(44).txt"
45,235,0.030743544686476137,"6/test_v(235)_p([0.02, 0.4])_no(45).txt"
46,235,0.075943297691615,"6/test_v(235)_p([0.02, 0.4])_no(46).txt"
47,235,0.2591977444969213,"6/test_v(235)_p([0.02, 0.4])_no(47).txt"
48,235,0.1385765870023121,"6/test_v(235)_p([0.02, 0.4])_no(48).txt"
49,235,0.12354508749004008,"6/test_v(235)_p([0.02, 0.4])_no(49).txt"
0,245,0.1373311610473224,"6/test_v(245)_p([0.02, 0.4])_no(0).txt"
1,245,0.1877056758969189,"6/test_v(245)_p([0.02, 0.4])_no(1).txt"
2,245,0.1871074732037448,"6/test_v(245)_p([0.02, 0.4])_no(2).txt"
3,245,0.11736835690111032,"6/test_v(245)_p([0.02, 0.4])_no(3).txt"
4,245,0.2976637750578852,"6/test_v(245)_p([0.02, 0.4])_no(4).txt"
5,245,0.2795320736196306,"6/test_v(245)_p([0.02, 0.4])_no(5).txt"
6,245,0.07522604070631186,"6/test_v(245)_p([0.02, 0.4])_no(6).txt"
7,245,0.195887435655843,"6/test_v(245)_p([0.02, 0.4])_no(7).txt"
8,245,0.3012258079460223,"6/test_v(245)_p([0.02, 0.4])_no(8).txt"
9,245,0.024879327747026857,"6/test_v(245)_p([0.02, 0.4])_no(9).txt"
10,245,0.07025976395374196,"6/test_v(245)_p([0.02, 0.4])_no(10).txt"
11,245,0.13888261273664473,"6/test_v(245)_p([0.02, 0.4])_no(11).txt"
12,245,0.14262707599596836,"6/test_v(245)_p([0.02, 0.4])_no(12).txt"
13,245,0.26831890574419465,"6/test_v(245)_p([0.02, 0.4])_no(13).txt"
14,245,0.07845091323275002,"6/test_v(245)_p([0.02, 0.4])_no(14).txt"
15,245,0.25862232300520716,"6/test_v(245)_p([0.02, 0.4])_no(15).txt"
16,245,0.3824149186159268,"6/test_v(245)_p([0.02, 0.4])_no(16).txt"
17,245,0.16538532642447132,"6/test_v(245)_p([0.02, 0.4])_no(17).txt"
18,245,0.06861150763257257,"6/test_v(245)_p([0.02, 0.4])_no(18).txt"
19,245,0.19870452426684707,"6/test_v(245)_p([0.02, 0.4])_no(19).txt"
20,245,0.025065764532283666,"6/test_v(245)_p([0.02, 0.4])_no(20).txt"
21,245,0.15306349530361565,"6/test_v(245)_p([0.02, 0.4])_no(21).txt"
22,245,0.04513454796565983,"6/test_v(245)_p([0.02, 0.4])_no(22).txt"
23,245,0.3352051571069774,"6/test_v(245)_p([0.02, 0.4])_no(23).txt"
24,245,0.18635775165805912,"6/test_v(245)_p([0.02, 0.4])_no(24).txt"
25,245,0.2962857217725636,"6/test_v(245)_p([0.02, 0.4])_no(25).txt"
26,245,0.027170518478416675,"6/test_v(245)_p([0.02, 0.4])_no(26).txt"
27,245,0.022084670771038057,"6/test_v(245)_p([0.02, 0.4])_no(27).txt"
28,245,0.26221857440913926,"6/test_v(245)_p([0.02, 0.4])_no(28).txt"
29,245,0.1356970124555431,"6/test_v(245)_p([0.02, 0.4])_no(29).txt"
30,245,0.20836368912923062,"6/test_v(245)_p([0.02, 0.4])_no(30).txt"
31,245,0.2587506546939581,"6/test_v(245)_p([0.02, 0.4])_no(31).txt"
32,245,0.20381370633544277,"6/test_v(245)_p([0.02, 0.4])_no(32).txt"
33,245,0.37991353001357553,"6/test_v(245)_p([0.02, 0.4])_no(33).txt"
34,245,0.22508123013554285,"6/test_v(245)_p([0.02, 0.4])_no(34).txt"
35,245,0.05065103467473227,"6/test_v(245)_p([0.02, 0.4])_no(35).txt"
36,245,0.3069807591151563,"6/test_v(245)_p([0.02, 0.4])_no(36).txt"
37,245,0.16969647805126745,"6/test_v(245)_p([0.02, 0.4])_no(37).txt"
38,245,0.14040643858016377,"6/test_v(245)_p([0.02, 0.4])_no(38).txt"
39,245,0.08935477308731903,"6/test_v(245)_p([0.02, 0.4])_no(39).txt"
40,245,0.1387422888608403,"6/test_v(245)_p([0.02, 0.4])_no(40).txt"
41,245,0.2514092868853709,"6/test_v(245)_p([0.02, 0.4])_no(41).txt"
42,245,0.0770233861631799,"6/test_v(245)_p([0.02, 0.4])_no(42).txt"
43,245,0.040543301203509664,"6/test_v(245)_p([0.02, 0.4])_no(43).txt"
44,245,0.08048181216947342,"6/test_v(245)_p([0.02, 0.4])_no(44).txt"
45,245,0.07988743018976582,"6/test_v(245)_p([0.02, 0.4])_no(45).txt"
46,245,0.09688731489347864,"6/test_v(245)_p([0.02, 0.4])_no(46).txt"
47,245,0.14329773567460416,"6/test_v(245)_p([0.02, 0.4])_no(47).txt"
48,245,0.1310960412015918,"6/test_v(245)_p([0.02, 0.4])_no(48).txt"
49,245,0.26006621180043904,"6/test_v(245)_p([0.02, 0.4])_no(49).txt"
0,255,0.24164819869219994,"6/test_v(255)_p([0.02, 0.4])_no(0).txt"
1,255,0.1405338786903985,"6/test_v(255)_p([0.02, 0.4])_no(1).txt"
2,255,0.2977466560916797,"6/test_v(255)_p([0.02, 0.4])_no(2).txt"
3,255,0.05218618194545567,"6/test_v(255)_p([0.02, 0.4])_no(3).txt"
4,255,0.21445464483916657,"6/test_v(255)_p([0.02, 0.4])_no(4).txt"
5,255,0.14951580443105675,"6/test_v(255)_p([0.02, 0.4])_no(5).txt"
6,255,0.2938054764686958,"6/test_v(255)_p([0.02, 0.4])_no(6).txt"
7,255,0.31491411397800073,"6/test_v(255)_p([0.02, 0.4])_no(7).txt"
8,255,0.17139288183653714,"6/test_v(255)_p([0.02, 0.4])_no(8).txt"
9,255,0.2615682504600726,"6/test_v(255)_p([0.02, 0.4])_no(9).txt"
10,255,0.25948332045545885,"6/test_v(255)_p([0.02, 0.4])_no(10).txt"
11,255,0.10481495768613747,"6/test_v(255)_p([0.02, 0.4])_no(11).txt"
12,255,0.2603332554249437,"6/test_v(255)_p([0.02, 0.4])_no(12).txt"
13,255,0.05412571354571631,"6/test_v(255)_p([0.02, 0.4])_no(13).txt"
14,255,0.2515932892027243,"6/test_v(255)_p([0.02, 0.4])_no(14).txt"
15,255,0.3295205331570464,"6/test_v(255)_p([0.02, 0.4])_no(15).txt"
16,255,0.16313293377818278,"6/test_v(255)_p([0.02, 0.4])_no(16).txt"
17,255,0.3027667009792426,"6/test_v(255)_p([0.02, 0.4])_no(17).txt"
18,255,0.11279542424955413,"6/test_v(255)_p([0.02, 0.4])_no(18).txt"
19,255,0.33485969616233197,"6/test_v(255)_p([0.02, 0.4])_no(19).txt"
20,255,0.23962122880871475,"6/test_v(255)_p([0.02, 0.4])_no(20).txt"
21,255,0.3519314827036725,"6/test_v(255)_p([0.02, 0.4])_no(21).txt"
22,255,0.029405432923780242,"6/test_v(255)_p([0.02, 0.4])_no(22).txt"
23,255,0.08864854146192973,"6/test_v(255)_p([0.02, 0.4])_no(23).txt"
24,255,0.3511865854740584,"6/test_v(255)_p([0.02, 0.4])_no(24).txt"
25,255,0.22326446313007695,"6/test_v(255)_p([0.02, 0.4])_no(25).txt"
26,255,0.328701568157243,"6/test_v(255)_p([0.02, 0.4])_no(26).txt"
27,255,0.21042851683437322,"6/test_v(255)_p([0.02, 0.4])_no(27).txt"
28,255,0.15611142580917328,"6/test_v(255)_p([0.02, 0.4])_no(28).txt"
29,255,0.21007389096216733,"6/test_v(255)_p([0.02, 0.4])_no(29).txt"
30,255,0.39645497596731233,"6/test_v(255)_p([0.02, 0.4])_no(30).txt"
31,255,0.0836244622498754,"6/test_v(255)_p([0.02, 0.4])_no(31).txt"
32,255,0.0805872095481783,"6/test_v(255)_p([0.02, 0.4])_no(32).txt"
33,255,0.385798265265874,"6/test_v(255)_p([0.02, 0.4])_no(33).txt"
34,255,0.044960830351597286,"6/test_v(255)_p([0.02, 0.4])_no(34).txt"
35,255,0.3361397422995519,"6/test_v(255)_p([0.02, 0.4])_no(35).txt"
36,255,0.07180260124108859,"6/test_v(255)_p([0.02, 0.4])_no(36).txt"
37,255,0.3820382737969465,"6/test_v(255)_p([0.02, 0.4])_no(37).txt"
38,255,0.38533350138707234,"6/test_v(255)_p([0.02, 0.4])_no(38).txt"
39,255,0.12270352520197626,"6/test_v(255)_p([0.02, 0.4])_no(39).txt"
40,255,0.09188350116397245,"6/test_v(255)_p([0.02, 0.4])_no(40).txt"
41,255,0.175561592532549,"6/test_v(255)_p([0.02, 0.4])_no(41).txt"
42,255,0.27625909821808864,"6/test_v(255)_p([0.02, 0.4])_no(42).txt"
43,255,0.352268298945533,"6/test_v(255)_p([0.02, 0.4])_no(43).txt"
44,255,0.12780543156229904,"6/test_v(255)_p([0.02, 0.4])_no(44).txt"
45,255,0.2787713927972719,"6/test_v(255)_p([0.02, 0.4])_no(45).txt"
46,255,0.3767521552099946,"6/test_v(255)_p([0.02, 0.4])_no(46).txt"
47,255,0.1024987789310725,"6/test_v(255)_p([0.02, 0.4])_no(47).txt"
48,255,0.36396436370704105,"6/test_v(255)_p([0.02, 0.4])_no(48).txt"
49,255,0.17283890992823092,"6/test_v(255)_p([0.02, 0.4])_no(49).txt"
